ANO,SG_UF_ESC,DEPENDENCIA,N_INSCRITOS,N_PARTICIPANTES_D1,N_PARTICIPANTES_D2,N_PARTICIPANTES_D1D2,PERC_PARTIC_D1,PERC_PARTIC_D2,PERC_PARTIC_D1D2,MEDIA_CH,MEDIA_LC,MEDIA_CN,MEDIA_MT,MEDIA_REDACAO,MEDIA_GERAL,MEDIA_COMP1,MEDIA_COMP2,MEDIA_COMP3,MEDIA_COMP4,MEDIA_COMP5,N_REDACOES,N_RED_SEM_PROBLEMAS,N_RED_ANULADA,N_RED_COPIA_TEXTO_MOTIVADOR,N_RED_EM_BRANCO,N_RED_FERE_DH,N_RED_FUGA_TEMA,N_RED_TIPO_TEXTUAL,N_RED_TEXTO_INSUFICIENTE,N_RED_PARTE_DESCONECTADA,PERC_RED_SEM_PROBLEMAS,PERC_RED_ANULADA,PERC_RED_COPIA_TEXTO_MOTIVADOR,PERC_RED_EM_BRANCO,PERC_RED_FERE_DH,PERC_RED_FUGA_TEMA,PERC_RED_TIPO_TEXTUAL,PERC_RED_TEXTO_INSUFICIENTE,PERC_RED_PARTE_DESCONECTADA
2023,PB,Privada,4786,4691,4661,4657,"98,02","97,39","97,3","568,39","551,74","540,18","617,15","792,58","614,63","143,18","174,64","150,69","165,04","159,03",4691,4637,1,18,23,0,5,1,6,0,"98,85","0,02","0,38","0,49",0,"0,11","0,02","0,13",0
2023,PE,Estadual,34520,25899,24939,24858,"75,03","72,25","72,01","492,85","494,2","470,72","507,42","587,79","513,82","113,96","133,78","111,99","124,74","103,33",25899,23899,18,393,1064,0,315,11,177,22,"92,28","0,07","1,52","4,11",0,"1,22","0,04","0,68","0,08"
2023,PE,Federal,1523,1397,1375,1371,"91,73","90,28","90,02","563,9","552,17","538,46","618,04","722,85","600,19","134,49","163,09","138,34","148,69","138,24",1397,1370,0,3,19,0,0,0,5,0,"98,07",0,"0,21","1,36",0,0,0,"0,36",0
2023,PE,Municipal,61,36,34,34,"59,02","55,74","55,74","465,65","459,58","421,55","454,16","476,67","453,51","98,89","106,11","91,11","107,22","73,33",36,30,0,3,1,0,1,0,1,0,"83,33",0,"8,33","2,78",0,"2,78",0,"2,78",0
2023,PE,Privada,8777,8468,8402,8389,"96,48","95,73","95,58","565,28","553,45","538,74","622,04","764,23","609,43","139,84","170,58","145,64","158,07","150,11",8468,8355,0,26,62,0,10,0,14,1,"98,67",0,"0,31","0,73",0,"0,12",0,"0,17","0,01"
2023,PI,Estadual,12878,9671,9302,9274,"75,1","72,23","72,01","469,79","472,38","451,36","469,81","551,72","485,8","108,52","125,96","105,66","118,5","93,07",9671,8805,13,275,287,0,218,4,58,11,"91,05","0,13","2,84","2,97",0,"2,25","0,04","0,6","0,11"
2023,PI,Federal,1597,1530,1512,1511,"95,8","94,68","94,61","523,58","516,62","496,01","548,98","715,65","561,37","131,95","160,9","135,82","148,76","138,22",1530,1484,1,13,24,0,2,0,5,1,"96,99","0,07","0,85","1,57",0,"0,13",0,"0,33","0,07"
2023,PI,Municipal,88,56,53,53,"63,64","60,23","60,23","458,19","453,82","440,15","471,45","502,14","466,99","94,64","121,07","99,64","106,79",80,56,47,0,2,4,0,3,0,0,0,"83,93",0,"3,57","7,14",0,"5,36",0,0,0
2023,PI,Privada,3830,3745,3730,3727,"97,78","97,39","97,31","574,39","562,38","553,18","633,03","825,87","630,12","148,05","181,39","159,02","172,04","165,37",3745,3711,1,14,16,0,1,0,2,0,"99,09","0,03","0,37","0,43",0,"0,03",0,"0,05",0
2023,PR,Estadual,38941,28137,26408,26311,"72,26","67,82","67,57","511,53","513,61","482,46","518,62","556,57","519,89","114,92","127,22","107,58","117,63","89,21",28137,26880,29,262,599,0,228,17,95,27,"95,53","0,1","0,93","2,13",0,"0,81","0,06","0,34","0,1"
2023,PR,Federal,1432,1304,1278,1277,"91,06","89,25","89,18","580,34","566,57","547,64","627,02","702,13","606,02","134,1","159,31","133,48","143,13","132,12",1304,1289,0,0,11,0,3,0,1,0,"98,85",0,0,"0,84",0,"0,23",0,"0,08",0
2023,PR,Municipal,71,39,36,36,"54,93","50,7","50,7","508,73","500,18","471,75","491,86","546,67","506,16","108,21","123,08","105,13","115,38","94,87",39,38,0,1,0,0,0,0,0,0,"97,44",0,"2,56",0,0,0,0,0,0
2023,PR,Privada,13782,12595,12352,12328,"91,39","89,62","89,45","573,6","561,22","554,3","634,3","720,64","610,02","137,54","161,29","137,69","148,59","135,53",12595,12504,2,24,47,0,9,0,9,0,"99,28","0,02","0,19","0,37",0,"0,07",0,"0,07",0
2023,RJ,Estadual,34773,24260,22734,22658,"69,77","65,38","65,16","506,69","506,44","474,92","502,36","566,2","515,16","114,96","129,52","108,86","119,33","93,54",24260,22752,16,223,803,0,304,14,128,20,"93,78","0,07","0,92","3,31",0,"1,25","0,06","0,53","0,08"
2023,RJ,Federal,3491,3129,3052,3045,"89,63","87,42","87,22","576,1","564,31","543,73","628,33","730,9","610,79","137,75","163,53","138,93","149,73","140,97",3129,3091,1,1,26,0,4,1,5,0,"98,79","0,03","0,03","0,83",0,"0,13","0,03","0,16",0
2023,RJ,Municipal,636,365,339,338,"57,39","53,3","53,14","502,54","503,63","479,1","504,18","541,48","508,49","109,86","125,15","104,11","114,74","87,62",365,334,1,4,15,0,7,0,4,0,"91,51","0,27","1,1","4,11",0,"1,92",0,"1,1",0
2023,RJ,Privada,24942,23725,23401,23365,"95,12","93,82","93,68","576,69","560,36","545,49","630,81","762,13","616,29","141,34","169,02","145,31","157,97","148,49",23725,23495,5,45,120,0,20,3,36,1,"99,03","0,02","0,19","0,51",0,"0,08","0,01","0,15",0
2023,RN,Estadual,9320,7600,7340,7316,"81,55","78,76","78,5","494,73","493,9","467,16","486,65","578,64","506,74","112,66","132,12",110,"122,62","101,25",7600,7153,8,76,225,0,89,6,36,7,"94,12","0,11",1,"2,96",0,"1,17","0,08","0,47","0,09"
2023,RN,Federal,2956,2809,2784,2777,"95,03","94,18","93,94","572,84","565,5","539,33","624,5","752,94",612,"140,26","168,41","143,74","155,36","145,17",2809,2785,2,2,14,0,2,0,4,0,"99,15","0,07","0,07","0,5",0,"0,07",0,"0,14",0
2023,RN,Municipal,23,16,16,16,"69,57","69,57","69,57","500,22","509,03","446,52","483,66","446,25","477,14","96,25","102,5","81,25","93,75","72,5",16,14,1,0,1,0,0,0,0,0,"87,5","6,25",0,"6,25",0,0,0,0,0
2023,RN,Privada,4477,4348,4317,4311,"97,12","96,43","96,29","572,16","556,58","542,46","620,78","789,2","616,75","142,29","174,59","150,17","163,81","158,33",4348,4302,1,10,29,0,4,0,2,0,"98,94","0,02","0,23","0,67",0,"0,09",0,"0,05",0
2023,RO,Estadual,8429,5748,5444,5422,"68,19","64,59","64,33","486,78","484,91","464,94","486,24","567,04","501,87","110,79","127,06","107,47","120,08","101,65",5748,5271,4,115,228,0,75,2,47,6,"91,7","0,07",2,"3,97",0,"1,3","0,03","0,82","0,1"
2023,RO,Federal,911,844,825,821,"92,65","90,56","90,12","539,33","533,45","507,45","554,65","689,74","567,29","130,57","154,86","131,92","142,46","129,93",844,817,0,6,19,0,0,0,2,0,"96,8",0,"0,71","2,25",0,0,0,"0,24",0
2023,RO,Municipal,16,9,8,8,"56,25",50,50,"481,32","468,39","474,02","541,29","515,56","504,52","111,11","111,11","102,22","106,67","84,44",9,9,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2023,RO,Privada,853,805,792,790,"94,37","92,85","92,61","550,69","540,33","527,69","594,48","729,04","589,79","135,78","162,36","138,78","151,9","140,22",805,790,0,6,4,0,3,0,1,1,"98,14",0,"0,75","0,5",0,"0,37",0,"0,12","0,12"
2023,RR,Estadual,1641,1133,1045,1036,"69,04","63,68","63,13","504,23","505,56","475,4","505,08","557,39","515,32","113,79",126,"107,08","120,21","90,31",1133,1048,0,19,43,0,20,1,1,1,"92,5",0,"1,68","3,8",0,"1,77","0,09","0,09","0,09"
2023,RR,Federal,324,287,269,269,"88,58","83,02","83,02","530,42","526,32","507,32","550,83","621,05","550,84","123,21","139,93","118,05","129,9","109,97",287,274,0,2,10,0,1,0,0,0,"95,47",0,"0,7","3,48",0,"0,35",0,0,0
2023,RR,Municipal,2,1,2,1,50,100,50,"504,8","502,8","450,85","531,4",660,"525,94",140,200,120,120,80,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2023,RR,Privada,310,289,284,281,"93,23","91,61","90,65","554,35","546,17","533,27","579,51","692,04","584,56","132,32","154,26","131,83","144,64",129,289,281,0,0,7,0,1,0,0,0,"97,23",0,0,"2,42",0,"0,35",0,0,0
2023,RS,Estadual,26598,21494,20085,20059,"80,81","75,51","75,42","520,71",522,"488,91","535,71",600,"537,68","120,36","135,35","115,21","125,67","103,41",21494,20530,11,99,635,0,115,9,83,12,"95,52","0,05","0,46","2,95",0,"0,54","0,04","0,39","0,06"
2023,RS,Federal,2550,2361,2321,2317,"92,59","91,02","90,86","580,29","570,85","552,39","640,69","721,47","614,44","136,14","160,52","137,31","147,37","140,14",2361,2336,0,0,18,0,2,0,5,0,"98,94",0,0,"0,76",0,"0,08",0,"0,21",0
2023,RS,Municipal,356,270,250,250,"75,84","70,22","70,22","514,09","511,82","490,71","529,72","571,78","530,77","113,93","126,07","108,44","121,48","101,85",270,248,0,2,11,0,6,0,3,0,"91,85",0,"0,74","4,07",0,"2,22",0,"1,11",0
2023,RS,Privada,10196,9623,9458,9447,"94,38","92,76","92,65","580,59","570,81","550,87","642,34","763,23","622,75","141,81","169,33","144,97","156,2","150,92",9623,9522,3,15,63,0,4,1,15,0,"98,95","0,03","0,16","0,65",0,"0,04","0,01","0,16",0
2023,SC,Estadual,20465,14865,13873,13825,"72,64","67,79","67,55","521,72","517,38","484,79","523,83","587,65","530,59","119,09","133,77","112,79","122,78","99,23",14865,14241,7,56,412,0,79,5,54,11,"95,8","0,05","0,38","2,77",0,"0,53","0,03","0,36","0,07"
2023,SC,Federal,2336,2040,2006,1999,"87,33","85,87","85,57","564,22","554,92","536,84","608,93","695,7","593,54","132,9","157,05","132,03","142,16","131,56",2040,2006,0,2,23,0,2,0,6,1,"98,33",0,"0,1","1,13",0,"0,1",0,"0,29","0,05"
2023,SC,Municipal,124,85,83,82,"68,55","66,94","66,13","541,92","535,68","504,88","552,74","629,18","554,72","124,71",144,"119,06","127,29","114,12",85,84,1,0,0,0,0,0,0,0,"98,82","1,18",0,0,0,0,0,0,0
2023,SC,Privada,8555,7923,7762,7752,"92,61","90,73","90,61","582,7","569,58","561,11","651,88","745,8","623,36","139,79","166,06","141,95","153,6","144,39",7923,7843,1,13,57,0,3,0,5,1,"98,99","0,01","0,16","0,72",0,"0,04",0,"0,06","0,01"
2023,SE,Estadual,7189,5686,5516,5495,"79,09","76,73","76,44","483,43","482,06","463,72","480,79","598,24","504,27","114,3","135,99","112,69","126,7","108,56",5686,5281,1,92,197,0,78,3,32,2,"92,88","0,02","1,62","3,46",0,"1,37","0,05","0,56","0,04"
2023,SE,Federal,392,374,364,364,"95,41","92,86","92,86","533,01","526,67","506,35","554,04","679,3","562,34","127,91","155,19","128,34","138,66","129,2",374,365,0,0,8,0,0,0,1,0,"97,59",0,0,"2,14",0,0,0,"0,27",0
2023,SE,Municipal,8,6,6,6,75,75,75,"407,42","401,02","433,83","409,02","383,33","406,92",70,90,"73,33","83,33","66,67",6,5,0,0,0,0,0,0,0,1,"83,33",0,0,0,0,0,0,0,"16,67"
2023,SE,Privada,2688,2611,2591,2590,"97,14","96,39","96,35","569,34","555,82","538,88","611,25","792,95","614,46","142,89","174,84","150,14","164,63","160,44",2611,2580,0,14,10,0,2,0,4,1,"98,81",0,"0,54","0,38",0,"0,08",0,"0,15","0,04"
2023,SP,Estadual,117327,82778,78333,78020,"70,55","66,76","66,5","519,45","522,55","485,04","533,03","584,42","531,76","118,2","133,37","112,36","122,3","98,19",82778,79761,49,517,1538,0,513,32,319,49,"96,36","0,06","0,62","1,86",0,"0,62","0,04","0,39","0,06"
2023,SP,Federal,2096,1958,1919,1917,"93,42","91,56","91,46","573,98","565,21","539,73","629,03","722,89","607,28","136,63","161,4","137,42","147,72","139,72",1958,1923,0,1,26,0,1,0,7,0,"98,21",0,"0,05","1,33",0,"0,05",0,"0,36",0
2023,SP,Municipal,4268,3075,2923,2915,"72,05","68,49","68,3","531,42","529,93","498,36","551,23","612,1","547,95","122,15","138,11","117,07","127,53","107,26",3075,2987,0,9,52,0,18,0,8,1,"97,14",0,"0,29","1,69",0,"0,59",0,"0,26","0,03"
2023,SP,Privada,63376,59715,58604,58487,"94,22","92,47","92,29","573,54","561,83","550,68","635,89","731,79","611,77","137,55","163,36","139,31","150,33","141,24",59715,59327,2,86,184,0,63,3,47,3,"99,35",0,"0,14","0,31",0,"0,11","0,01","0,08","0,01"
2023,TO,Estadual,5700,3865,3557,3545,"67,81","62,4","62,19","476,63","477,84","456,96","475,8","528,81","488,41","106,81","120,75","101,44","114,24","85,57",3865,3525,4,84,150,0,82,2,15,3,"91,2","0,1","2,17","3,88",0,"2,12","0,05","0,39","0,08"
2023,TO,Federal,637,576,559,558,"90,42","87,76","87,6","528,87","528,03","507,76","551,92","675,62","559,64","127,36","154,34","127,95","139,27","126,7",576,557,0,6,8,0,3,0,2,0,"96,7",0,"1,04","1,39",0,"0,52",0,"0,35",0
2023,TO,Municipal,15,5,3,3,"33,33",20,20,"401,24","415,26","406,37",404,372,"386,81",96,88,84,88,16,5,5,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2023,TO,Privada,984,901,884,881,"91,57","89,84","89,53","570,8","558,79","549,68","622,67","779,31","618,41","142,24","171,72","148,75","161,93","154,67",901,892,0,2,6,0,0,0,1,0,99,0,"0,22","0,67",0,0,0,"0,11",0
2024,AC,Estadual,7291,5467,5128,5112,"74,98","70,33","70,11","467,31","489,38","457,78","471,53","566,36","494,33","108,72","133,43","105,9","119,09","99,23",5467,5129,5,69,133,0,82,4,34,11,"93,82","0,09","1,26","2,43",0,"1,5","0,07","0,62","0,2"
2024,AC,Federal,493,470,460,460,"95,33","93,31","93,31","501,69","520,79","489,51","511,01","668,6","540,78","123,96","153,15","124,77","138,77","127,96",470,455,0,4,8,0,1,1,1,0,"96,81",0,"0,85","1,7",0,"0,21","0,21","0,21",0
2024,AC,Privada,553,529,523,523,"95,66","94,58","94,58","550,3","551,78","534,32","587,63","764,01","599,09","137,92","168,66","142,95","159,96","154,52",529,516,0,2,9,0,2,0,0,0,"97,54",0,"0,38","1,7",0,"0,38",0,0,0
2024,AL,Estadual,26529,20734,19998,19887,"78,16","75,38","74,96","444,72","470,41","446,7",466,"501,07","468,21","97,01","119,51","94,07","105,53","84,96",20734,17480,28,425,1964,0,503,36,250,48,"84,31","0,14","2,05","9,47",0,"2,43","0,17","1,21","0,23"
2024,AL,Federal,2093,1950,1920,1917,"93,17","91,73","91,59","518,7","534,15","500,9","547,52","705,63","562,18","130,05","161,43","132,19","145,42","136,54",1950,1902,3,2,32,0,4,0,7,0,"97,54","0,15","0,1","1,64",0,"0,21",0,"0,36",0
2024,AL,Privada,4066,3934,3889,3884,"96,75","95,65","95,52","542,97","544,87","520,04","580,17","755,33","589,81","136,85","169,19","140,78","156,39","152,11",3934,3874,0,15,32,0,5,0,7,1,"98,47",0,"0,38","0,81",0,"0,13",0,"0,18","0,03"
2024,AM,Estadual,39945,24559,22400,22118,"61,48","56,08","55,37","453,94","478,09","451,78","458,64","494,05","472,71","101,11","117,89","95,04","104,85","75,17",24559,21451,28,509,1417,0,688,56,323,87,"87,34","0,11","2,07","5,77",0,"2,8","0,23","1,32","0,35"
2024,AM,Federal,1642,1478,1440,1432,"90,01","87,7","87,21","509,8","527,14","497,1","523,64","663,03","546,02","127,82","151,73","125,9","137,48","120,09",1478,1437,0,3,24,0,5,0,8,1,"97,23",0,"0,2","1,62",0,"0,34",0,"0,54","0,07"
2024,AM,Municipal,2,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2024,AM,Privada,2280,2110,2065,2056,"92,54","90,57","90,18","561,64","558,7","537,63","587,64","727,29","596,86","137,25","162,65","139,32","152,06","136,01",2110,2061,0,6,27,0,7,1,6,2,"97,68",0,"0,28","1,28",0,"0,33","0,05","0,28","0,09"
2024,AP,Estadual,6631,5565,5250,5233,"83,92","79,17","78,92","462,23","484,48","456,06","459,89","559,95","488,78","107,12","131,46","105,44","117,44","98,49",5565,4986,8,64,324,0,103,5,65,10,"89,6","0,14","1,15","5,82",0,"1,85","0,09","1,17","0,18"
2024,AP,Federal,366,353,349,349,"96,45","95,36","95,36","518,85","535,74","503,78","523,79","717,79","560,8","130,14","164,59","133,99","146,97","142,1",353,343,0,2,4,0,4,0,0,0,"97,17",0,"0,57","1,13",0,"1,13",0,0,0
2024,AP,Privada,874,787,769,767,"90,05","87,99","87,76","543,59","544,05","522,54","557,88","747,93","586,05","135,76","166,02","140,05","155,98","150,11",787,763,0,2,7,0,8,2,3,2,"96,95",0,"0,25","0,89",0,"1,02","0,25","0,38","0,25"
2024,BA,Estadual,113558,79790,75715,75270,"70,26","66,68","66,28","459,12","482,78","451,85","466,88","531,21","481,68","102,47","127,18","100,39","110,37","90,8",79790,70937,120,949,4349,0,2393,161,669,212,"88,9","0,15","1,19","5,45",0,3,"0,2","0,84","0,27"
2024,BA,Federal,4653,4345,4294,4284,"93,38","92,28","92,07","549,62","552,15","529,36","573,34","736,59","588,96","134,14","167,38","138,65","150,32","146,11",4345,4285,1,3,46,0,3,0,4,3,"98,62","0,02","0,07","1,06",0,"0,07",0,"0,09","0,07"
2024,BA,Municipal,233,190,180,180,"81,55","77,25","77,25","448,49","475,74","442,03","455,7","547,58","476,83","105,47","130,74","103,37","115,26","92,74",190,176,0,2,5,0,6,0,0,1,"92,63",0,"1,05","2,63",0,"3,16",0,0,"0,53"
2024,BA,Privada,14486,13876,13700,13680,"95,79","94,57","94,44","561,07","555,59","534,93","595,66","773,04","605,23","139,37","172,1","145,04","159,77","156,76",13876,13726,2,26,72,0,24,3,14,9,"98,92","0,01","0,19","0,52",0,"0,17","0,02","0,1","0,06"
2024,Brasil,Estadual,1225979,928704,882396,878819,"75,75","71,97","71,68","479,22","501,35","466,11","489,59","573,82","505,17","110,98","135,29",108,"118,93","100,61",928704,856660,871,9339,38329,0,14456,1078,6397,1574,"92,24","0,09","1,01","4,13",0,"1,56","0,12","0,69","0,17"
2024,Brasil,Federal,68036,64141,62966,62800,"94,28","92,55","92,3","543,56","550,43","528,24","579,32","720,89","585,89","133,05","163,2","135,08","147,39","142,18",64141,62742,11,73,983,0,126,8,172,26,"97,82","0,02","0,11","1,53",0,"0,2","0,01","0,27","0,04"
2024,Brasil,Municipal,8791,7038,6742,6723,"80,06","76,69","76,48","518,73","533,36","497,02","531,42","629,98","544,92","121,35","146,87","118,04","128,41","115,32",7038,6803,6,25,120,0,47,4,26,7,"96,66","0,09","0,36","1,71",0,"0,67","0,06","0,37","0,1"
2024,Brasil,Privada,262991,249335,245482,245090,"94,81","93,34","93,19","569,45","564,58","549,04","616,22","765,67","614,14","139,92","170,23","143,79","157,79","153,95",249335,247028,32,324,1236,0,303,29,319,64,"99,07","0,01","0,13","0,5",0,"0,12","0,01","0,13","0,03"
2024,CE,Estadual,97553,80491,78201,77753,"82,51","80,16","79,7","469,55","490,73","460,11","493,7","561,46","497,64","106,7","130,36","104,81","117,32","102,27",80491,70801,147,1514,5169,0,1796,149,774,141,"87,96","0,18","1,88","6,42",0,"2,23","0,19","0,96","0,18"
2024,CE,Federal,1794,1715,1697,1694,"95,6","94,59","94,43","534,19","542,99","520,6","574,98","709,31","577,22",131,"159,78","132,96","145,28","140,29",1715,1657,0,4,45,0,2,0,5,2,"96,62",0,"0,23","2,62",0,"0,12",0,"0,29","0,12"
2024,CE,Municipal,55,23,20,20,"41,82","36,36","36,36","493,97","512,25","463,5","470,4","444,35","492,19","89,57","106,96","86,09","91,3","70,43",23,19,0,1,0,0,0,0,3,0,"82,61",0,"4,35",0,0,0,0,"13,04",0
2024,CE,Privada,8259,7921,7836,7826,"95,91","94,88","94,76","574,26","561,58","549,83","625,21","801,75","623,4","144,74","174,95","150,1","166,68","165,28",7921,7870,1,11,27,0,4,0,6,2,"99,36","0,01","0,14","0,34",0,"0,05",0,"0,08","0,03"
2024,DF,Estadual,16094,13742,13076,13039,"85,39","81,25","81,02","496,42","520,63","478,8","495,27","600,53","521,55","116,2","140,88","113,27","123,55","106,62",13742,13010,4,48,500,0,102,2,65,11,"94,67","0,03","0,35","3,64",0,"0,74","0,01","0,47","0,08"
2024,DF,Federal,945,894,881,879,"94,6","93,23","93,02","554,12","559,64","542,68","591,42","717,67","594,56","133,94","162,68","133,04","147,18","140,83",894,889,0,0,4,0,0,0,1,0,"99,44",0,0,"0,45",0,0,0,"0,11",0
2024,DF,Privada,6770,6473,6350,6344,"95,61","93,8","93,71","580,2","575,19","562,92","626,63","768,73","623,77","141,47","171,57","144,08","159,09","152,5",6473,6432,0,5,27,0,5,2,2,0,"99,37",0,"0,08","0,42",0,"0,08","0,03","0,03",0
2024,ES,Estadual,22440,17912,16848,16815,"79,82","75,08","74,93","493,46","512,99","476,89","505,87","604,84","522,78","114,91","139,45","112,86","124,47","113,15",17912,16591,13,89,885,0,177,9,132,16,"92,63","0,07","0,5","4,94",0,"0,99","0,05","0,74","0,09"
2024,ES,Federal,3285,3155,3129,3120,"96,04","95,25","94,98","579,34","570,63","564,52","630,72","774,47","624,54","141,62","172,25","145,36","158,15","157,09",3155,3115,0,0,29,0,5,0,5,1,"98,73",0,0,"0,92",0,"0,16",0,"0,16","0,03"
2024,ES,Municipal,3,2,2,2,"66,67","66,67","66,67","528,15","500,45","413,9","507,95",670,"524,09",130,160,130,150,100,2,2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2024,ES,Privada,3905,3649,3587,3581,"93,44","91,86","91,7","574,99","566,35","558,54","627,29","788,98","624,57","142,73","173,67","148,51","162,92","161,15",3649,3616,0,5,20,0,3,0,3,2,"99,1",0,"0,14","0,55",0,"0,08",0,"0,08","0,05"
2024,GO,Estadual,54290,37116,34698,34527,"68,37","63,91","63,6","479,67","500,17","467,95","495,75","599,87","513,01","114,55","140,23","112,45","125,16","107,48",37116,34816,25,280,1188,0,485,35,228,59,"93,8","0,07","0,75","3,2",0,"1,31","0,09","0,61","0,16"
2024,GO,Federal,1670,1563,1536,1531,"93,59","91,98","91,68","533,43","543,11","522,3","555,92","711,2","574,93","130,61","161,75","133,26","145,31","140,27",1563,1536,0,0,20,0,0,1,5,1,"98,27",0,0,"1,28",0,0,"0,06","0,32","0,06"
2024,GO,Municipal,111,102,99,99,"91,89","89,19","89,19","493,96","519,2","484,37","502,6","636,47","528,24","119,61",150,"116,67","130,59","119,61",102,102,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2024,GO,Privada,8283,7753,7649,7642,"93,6","92,35","92,26","569,63","562,92","554,36","616,31","786,24","619,1","141,79","172,89","147,74","162,81","161,01",7753,7682,1,13,33,0,12,1,10,1,"99,08","0,01","0,17","0,43",0,"0,15","0,01","0,13","0,01"
2024,MA,Estadual,48414,38343,36555,36413,"79,2","75,51","75,21","452,78","475,63","449,1","465,38","551,16","481,92","105,79","130,48","103,65","115,81","95,43",38343,34250,38,517,1947,0,1066,55,347,123,"89,33","0,1","1,35","5,08",0,"2,78","0,14","0,9","0,32"
2024,MA,Federal,3410,3213,3146,3140,"94,22","92,26","92,08","512,74","525,26","498,85","528,79","695,18","553,86","127,93","158,13",130,"143,03","136,1",3213,3101,1,9,68,0,12,2,14,6,"96,51","0,03","0,28","2,12",0,"0,37","0,06","0,44","0,19"
2024,MA,Municipal,99,63,61,61,"63,64","61,62","61,62","456,66","479,21","446,78","460,55","575,24",486,"111,75","133,33","107,62",120,"102,54",63,59,0,0,1,0,3,0,0,0,"93,65",0,0,"1,59",0,"4,76",0,0,0
2024,MA,Privada,4116,3908,3864,3860,"94,95","93,88","93,78","549,37","543,59",523,"581,02","777,9","595,84","140,85","171,34","146,67","163,19","155,84",3908,3848,1,9,27,0,8,1,11,3,"98,46","0,03","0,23","0,69",0,"0,2","0,03","0,28","0,08"
2024,MG,Estadual,98308,75355,72116,71919,"76,65","73,36","73,16","495,31","513,6","474,74","505,07","621,45","524,43","119,83","144,83","116,79","127,8","112,2",75355,72879,32,658,1065,0,397,59,199,66,"96,71","0,04","0,87","1,41",0,"0,53","0,08","0,26","0,09"
2024,MG,Federal,7685,7425,7371,7364,"96,62","95,91","95,82","569,34","566,06","552,73","625,69","784,68","620,21","141,98","173,93","146,48","160,33","161,96",7425,7351,1,3,47,0,9,0,12,2,99,"0,01","0,04","0,63",0,"0,12",0,"0,16","0,03"
2024,MG,Municipal,1292,1116,1090,1087,"86,38","84,37","84,13","529,87","539,66","505,35","540,14","657,11","556,52","125,32","151,34","123,17","132,81","124,46",1116,1094,0,1,10,0,6,1,4,0,"98,03",0,"0,09","0,9",0,"0,54","0,09","0,36",0
2024,MG,Privada,22413,21657,21432,21408,"96,63","95,62","95,52","590,63","575,93","568,42","652,97","816,1","641,64","146,58","178,44","153,48","168,66","168,94",21657,21560,1,16,51,0,12,2,13,2,"99,55",0,"0,07","0,24",0,"0,06","0,01","0,06","0,01"
2024,MS,Estadual,14579,11128,10422,10370,"76,33","71,49","71,13",482,"501,85","468,9","487,52","566,19","505,19","111,03","134,19","106,5","117,62","96,85",11128,10414,6,67,397,0,141,11,71,21,"93,58","0,05","0,6","3,57",0,"1,27","0,1","0,64","0,19"
2024,MS,Federal,1457,1305,1274,1263,"89,57","87,44","86,68","537,54","547,55","526,02","570,37","669,53","572,9","127,48","154,15","126,28","136,29","125,33",1305,1269,0,0,28,0,5,0,3,0,"97,24",0,0,"2,15",0,"0,38",0,"0,23",0
2024,MS,Municipal,21,16,16,16,"76,19","76,19","76,19","491,22","512,87","474,11","517,38","612,5","521,62","121,25","133,75",115,125,"117,5",16,16,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2024,MS,Privada,3046,2803,2738,2732,"92,02","89,89","89,69","570,52","563,9","557,25","623,46","764,78","617,87","140,26","170,28","143,79","158,02","152,44",2803,2777,0,5,14,0,3,0,2,2,"99,07",0,"0,18","0,5",0,"0,11",0,"0,07","0,07"
2024,MT,Estadual,20254,14219,13146,13077,"70,2","64,91","64,57","472,01","495,52","465,27",478,"554,9","497,77","107,16","131,77","104,23","115,28","96,47",14219,12948,17,133,728,0,226,8,124,35,"91,06","0,12","0,94","5,12",0,"1,59","0,06","0,87","0,25"
2024,MT,Federal,2129,1952,1899,1893,"91,69","89,2","88,91","524,65","535,12","512,62","546,17","685,02","563,7","126,12","157,39","127,6","140,39","133,52",1952,1878,1,1,61,0,1,0,10,0,"96,21","0,05","0,05","3,12",0,"0,05",0,"0,51",0
2024,MT,Privada,3610,3339,3279,3273,"92,49","90,83","90,66","555,18","551,67","539,01","599,06","773,35","605,03","139,11","171,41","144,9","160,99","156,93",3339,3285,3,7,29,0,3,0,10,2,"98,38","0,09","0,21","0,87",0,"0,09",0,"0,3","0,06"
2024,PA,Estadual,61553,49842,47407,47244,"80,97","77,02","76,75","454,98","476,37","451,85","463,21","551,34","482,63","105,81","130,54","103,88","115,75","95,36",49842,45124,58,637,2269,0,1159,71,380,144,"90,53","0,12","1,28","4,55",0,"2,33","0,14","0,76","0,29"
2024,PA,Federal,2242,2150,2109,2104,"95,9","94,07","93,84","525,37","531,78","507,73","541,18","725,3","568,53","131,77","163,84","135,64","150,09","143,96",2150,2092,0,6,39,0,5,0,7,1,"97,3",0,"0,28","1,81",0,"0,23",0,"0,33","0,05"
